code,first_name,second_name,web_name,22-23
250370,Nathan,Bishop,Bishop,656
531363,Nathan,Fraser,Fraser,657
449133,Harvey,Griffiths,Griffiths,658
565297,Mateo Joseph,Fernández,Mateo Joseph,659
472464,Shola,Shoretire,Shoretire,660
487838,Lewis,Hall,Hall,661
461416,Thomas,Cannon,Cannon,662
496228,Sonny,Perkins,Perkins,663
492776,Dexter,Lembikisa,Lembikisa,664
496208,Ben,Doak,Doak,665
524069,Dale,Taylor,Dale Taylor,666
511504,Kristian,Sekularac,Sekularac,667
519324,Amario,Cozier-Duberry,Cozier-Duberry,668
487837,Divin,Mubama,Mubama,669
462381,Filip,Marschall,Marschall,670
493736,Jimmy,Morgan,Morgan,671
537403,Kadan,Young,Kadan Young,672
461188,Bashir,Humphreys,Humphreys,673
515500,Rhys,Bennett,Bennett,674
184193,Jordan,Smith,Smith,675
531989,David,Ozoh,Ozoh,676
532529,Jack,Hinshelwood,Hinshelwood,677
491559,Isaac,Price,Price,678
536916,Facundo,Buonanotte,Buonanotte,679
243298,Cody,Gakpo,Gakpo,680
185253,Gustavo Henrique,Furtado Scarpa,Scarpa,681
430871,Matheus,Santos Carneiro Da Cunha,Cunha,682
564510,Garang,Kuol,Kuol,683
520295,David Datro,Fofana,D.D.Fofana,684
461025,Nathan,Butler-Oyedeji,Butler-Oyedeji,685
218997,Ellis,Simms,Simms,686
461587,Kasey,McAteer,McAteer,687
513418,Kevin,Schade,Schade,688
242880,Benoît,Badiashile,Badiashile,689
428399,João,Félix Sequeira,João Félix,690
220087,Maximilian,Wöber,Wöber,691
81205,Mislav,Orsic,Orsic,692
502697,Carlos,Alcaraz,Alcaraz,693
106468,Alexandre,Moreno Lopera,Álex Moreno,694
590760,Daniel,Adu-Adjei,Adu-Adjei,695
596572,Michael,Dacosta Gonzalez,Dacosta Gonzalez,696
550596,Dominic,Sadi,Sadi,697
151086,Mario,Lemina,Lemina,698
465920,Mykhailo,Mudryk,Mudryk,699
463067,Georginio,Rutter,Rutter,700
120202,Wout,Weghorst,Weghorst,701
532605,Andrey,Nascimento dos Santos,Andrey Santos,702
513046,Danilo,dos Santos de Oliveira,Danilo,703
88484,Pablo,Sarabia,Sarabia,704
533463,Dango,Ouattara,Ouattara,705
461013,Euan,Pollock,Pollock,706
248164,Viljami,Sinisalo,Sinisalo,707
248857,Noni,Madueke,Madueke,708
481510,Victor,Kristiansen,Kristiansen,709
440854,Jakub,Kiwior,Kiwior,710
476344,Jhon,Durán,Durán,711
482769,Máximo,Perrone,Perrone,712
220307,Arnaut,Danjuma,Danjuma,713
437730,Antoine,Semenyo,Semenyo,714
225295,Mateus,Cardoso Lemos Martins,Tetê,715
184386,James,Bree,Bree,716
79602,Daniel,Bentley,Bentley,717
244704,Matías,Viña,Viña,718
509416,Yasin,Ayari,Ayari,719
241519,Weston,McKennie,McKennie,720
448089,João Victor,Gomes da Silva,João Gomes,721
477580,Illia,Zabarnyi,Zabarnyi,722
424044,Hamed,Traorè,H.Traorè,723
448047,Enzo,Fernández,Enzo,724
466117,Naouirou,Ahamada,Ahamada,725
212314,Sasa,Lukic,Lukic,726
194190,Harry,Souttar,Souttar,727
101338,Marcel,Sabitzer,Sabitzer,728
28411,Keylor,Navas,Navas,729
116404,Felipe Augusto,de Almeida Monteiro,Felipe,730
504783,Kamaldeen,Sulemana,Kamaldeen,731
147611,Paul,Onuachu,Onuachu,732
441164,Pedro,Porro,Pedro Porro,733
45124,André,Ayew,A.Ayew,734
461584,Wanya,Marçal-Madivadua,Marçal-Madivadua,735
445548,Odeluga,Offiah,Offiah,736
474772,Ben,Greenwood,Greenwood,737
496683,Max,Kinsey-Wellings,Kinsey-Wellings,738
447879,Joseph,Anang,Anang,739
483364,Krisztián,Hegyi,Hegyi,740
547719,Lewis,Miley,Miley,741
470296,Jeremiah,Chilokoa-Mullen,Chilokoa-Mullen,742
491008,Diogo,Pinheiro Monteiro,Monteiro,743
514287,Sil,Swinkels,Swinkels,744
516159,Oliwier,Zych,Zych,745
